Company,Indicator,Context,Metric,Metric Unit,Latest Year
Attacq Limited,Waste,"Asset value of Waterfall City   FY23: R13.2 billion (FY22: R13.3 billion) • Investment in Other investments of  FY23: R1.6 billion (FY22: R1.4 billion)Smart, safe and  sustainable spaces Creating a destination  of choice by  developing a unique  work-live-play  environment Environmental capital Land, water, fossil fuels, raw  natural products and air  used to develop buildings  and run operations• Energy usage FY23: 155 971MWh (FY22: 159 093MWh) • Water usage FY23: 683.7M ℓ (FY22: 704.5M ℓ) • Investment in environmental sustainability initiatives• Carbon emissions   FY23: 160 508 tCO2e*  (FY22: 173 680 tCO2e),   translating to 10.4% reduction • Reduced waste-to-landfill by 11.9%  to 1 314 tonnesEnsure a positive  impact within our  environment Human capital Our employees, whose  skills and wellness ensure  the optimal running of our  business• 159 employees (FY22: 156) which include 10 (FY22: 10)   disabled learners on 12-month contracts • Diverse workforce by gender, race, age and tenure •",971,MWh,
Attacq Limited,Waste,"Asset value of Waterfall City   FY23: R13.2 billion (FY22: R13.3 billion) • Investment in Other investments of  FY23: R1.6 billion (FY22: R1.4 billion)Smart, safe and  sustainable spaces Creating a destination  of choice by  developing a unique  work-live-play  environment Environmental capital Land, water, fossil fuels, raw  natural products and air  used to develop buildings  and run operations• Energy usage FY23: 155 971MWh (FY22: 159 093MWh) • Water usage FY23: 683.7M ℓ (FY22: 704.5M ℓ) • Investment in environmental sustainability initiatives• Carbon emissions   FY23: 160 508 tCO2e*  (FY22: 173 680 tCO2e),   translating to 10.4% reduction • Reduced waste-to-landfill by 11.9%  to 1 314 tonnesEnsure a positive  impact within our  environment Human capital Our employees, whose  skills and wellness ensure  the optimal running of our  business• 159 employees (FY22: 156) which include 10 (FY22: 10)   disabled learners on 12-month contracts • Diverse workforce by gender, race, age and tenure •",93,MWh,
Attacq Limited,Waste,"Asset value of Waterfall City   FY23: R13.2 billion (FY22: R13.3 billion) • Investment in Other investments of  FY23: R1.6 billion (FY22: R1.4 billion)Smart, safe and  sustainable spaces Creating a destination  of choice by  developing a unique  work-live-play  environment Environmental capital Land, water, fossil fuels, raw  natural products and air  used to develop buildings  and run operations• Energy usage FY23: 155 971MWh (FY22: 159 093MWh) • Water usage FY23: 683.7M ℓ (FY22: 704.5M ℓ) • Investment in environmental sustainability initiatives• Carbon emissions   FY23: 160 508 tCO2e*  (FY22: 173 680 tCO2e),   translating to 10.4% reduction • Reduced waste-to-landfill by 11.9%  to 1 314 tonnesEnsure a positive  impact within our  environment Human capital Our employees, whose  skills and wellness ensure  the optimal running of our  business• 159 employees (FY22: 156) which include 10 (FY22: 10)   disabled learners on 12-month contracts • Diverse workforce by gender, race, age and tenure •",508,tCO2e,
Attacq Limited,Waste,"Asset value of Waterfall City   FY23: R13.2 billion (FY22: R13.3 billion) • Investment in Other investments of  FY23: R1.6 billion (FY22: R1.4 billion)Smart, safe and  sustainable spaces Creating a destination  of choice by  developing a unique  work-live-play  environment Environmental capital Land, water, fossil fuels, raw  natural products and air  used to develop buildings  and run operations• Energy usage FY23: 155 971MWh (FY22: 159 093MWh) • Water usage FY23: 683.7M ℓ (FY22: 704.5M ℓ) • Investment in environmental sustainability initiatives• Carbon emissions   FY23: 160 508 tCO2e*  (FY22: 173 680 tCO2e),   translating to 10.4% reduction • Reduced waste-to-landfill by 11.9%  to 1 314 tonnesEnsure a positive  impact within our  environment Human capital Our employees, whose  skills and wellness ensure  the optimal running of our  business• 159 employees (FY22: 156) which include 10 (FY22: 10)   disabled learners on 12-month contracts • Diverse workforce by gender, race, age and tenure •",680,tCO2e,
Attacq Limited,Waste,"The Attacq experience through our CX journey, or stakeholder  experience journey • Attacq Energy • SHôPING app • Digital transformation journey and digital platform • Innovative data-driven analytics and client relationship   management (CRM) for competitive advantage• Business diversification strategy  through our environmental plan  • Developing a smart, safe and  sustainable Waterfall CityUnlock opportunities  and generate growth  in an innovative and  agile wayCapital inputs                   Our waste and  emissions • Waste generated  FY23: 3 765 tonnes  (FY22: 1 237 tonnes) •",765,tonnes,
Attacq Limited,Waste,"The Attacq experience through our CX journey, or stakeholder  experience journey • Attacq Energy • SHôPING app • Digital transformation journey and digital platform • Innovative data-driven analytics and client relationship   management (CRM) for competitive advantage• Business diversification strategy  through our environmental plan  • Developing a smart, safe and  sustainable Waterfall CityUnlock opportunities  and generate growth  in an innovative and  agile wayCapital inputs                   Our waste and  emissions • Waste generated  FY23: 3 765 tonnes  (FY22: 1 237 tonnes) •",237,tonnes,
Attacq Limited,Emissions,"Carbon emissions  FY23: 160 508 tCO2e  (FY22: 173 680 tCO2e)• Smart, safe and  sustainable spaces • Unique work-live-play  environments • Efficient, cost- effective and  sustainable green  buildings • Retail-experience  hubs, collaboration  hubs and logistics  hubs • Remarkable  experiences for our  clients and shoppers • Through our  business activities of  investing, creating  spaces, leasing and  managing our assets,  as well as recycling  assets, we aim to  create value across  our capitalsWhat we produce Our core output is  quality real estate  assets: * tCO2e - tonnes of carbon dioxide equivalentFY23 outputs and outcomes are our FY24 inputsIntroductionThis is   AttacqOperating   contextLeadership   reviewsHow",508,tCO2e,
Attacq Limited,Emissions,"Carbon emissions  FY23: 160 508 tCO2e  (FY22: 173 680 tCO2e)• Smart, safe and  sustainable spaces • Unique work-live-play  environments • Efficient, cost- effective and  sustainable green  buildings • Retail-experience  hubs, collaboration  hubs and logistics  hubs • Remarkable  experiences for our  clients and shoppers • Through our  business activities of  investing, creating  spaces, leasing and  managing our assets,  as well as recycling  assets, we aim to  create value across  our capitalsWhat we produce Our core output is  quality real estate  assets: * tCO2e - tonnes of carbon dioxide equivalentFY23 outputs and outcomes are our FY24 inputsIntroductionThis is   AttacqOperating   contextLeadership   reviewsHow",680,tCO2e,
Attacq Limited,Water,"To read about more about this development, please visit    ellipsewaterfall.co.zaRobust sales (number) in a rising interest cycle (%) 90 90 Ellipse Waterfall mock-up unit interior Plumblink head office and distribution centre01836547290 FY19 FY24 FY21 FY22 FY23 FY20Q2  Q3  Q4 Q1  Q2  Q3  Q4 Q1  Q2  Q3  Q4 Q1  Q2  Q3  Q4 Q1  Q2  Q3  Q4 Q1  90 32 9010.210.3 10.310.0 10.0 9.4 7.4 7.0 7.0 7.0 7.0 7.17.68.39.410.511.0 252729 17 821 13262628 151416222346 285411.611.8 7.0Number of sales Prime interest ratesDevelopments in the logistics hubs space Plumblink head office and distribution centre During the year, we completed the Plumblink head office and distribution centre (15 152m2 of GLA) which is located  on the last remaining site of land parcel 22 (LP22), at a total development cost of R150.9 million and valued at  R156.2 million.",7,Number,
Attacq Limited,Waste,"Energy Performance Certificates (EPC) where required  Roll-out of R17 million retail-experience hubs retrofit projects  Reduce energy consumption in line with the SBTi reduction  target   Finalise outstanding CPs to the PPA for 15MWp  Increase renewable energy through PV installations   Implement proactive leak  detection measures and actively  manage demand  Reduce waste-to-landfill in line  with the SBTi reduction target Continue with the  implementation of the  Biodiversity Management Plan  through the WEMF FY23  performance Total emissions decreased by 10.4%  to 160 508 tCO2e 1.8MWp of additional total rooftop PV systems installed  EPC certificates obtained for all G1 buildings  Lighting retrofit projects rolled out at Eikestad Mall, Glenfair  Boulevard and Mall of Africa  Automated generator controllers installed at all our retail   experience hubs  More CPs to the 15MWp PPA finalised.",508,tCO2e,
Attacq Limited,Water,"PPA on track estimated  to commence end 2024   Total consumption decreased by 11.7% to 137 717KWh Water consumption monitoring  logging project phase 1  completed, allowing for early leak  detection and proactive demand  management  Further demand management and  reliance projects in feasibility and",717,KWh,2024
Attacq Limited,Energy,"we create,   preserve and   measure valuePerformance  and outlookRemuneration   reportOther   information ATTACQ Integrated Report 202376 FY23 tCO2eFY22 tCO2e  Movement Summary of data included Direct  controlScope 1 6 258 1 668  275.1% +4 590 tCO2e• Mobile combustion • Product use: refrigerant gases (Kyoto protocol) • Stationary combustion Indirect  controlScope 2 15 529 13 088  18.7% +2 441 tCO2e• Attacq purchased energy Scope 3 137 512 162 805  15.5% (25 293 tCO2e)• Downstream leased assets: purchased energy  (client emissions)",590,tCO2e,2024
Attacq Limited,Energy,"we create,   preserve and   measure valuePerformance  and outlookRemuneration   reportOther   information ATTACQ Integrated Report 202376 FY23 tCO2eFY22 tCO2e  Movement Summary of data included Direct  controlScope 1 6 258 1 668  275.1% +4 590 tCO2e• Mobile combustion • Product use: refrigerant gases (Kyoto protocol) • Stationary combustion Indirect  controlScope 2 15 529 13 088  18.7% +2 441 tCO2e• Attacq purchased energy Scope 3 137 512 162 805  15.5% (25 293 tCO2e)• Downstream leased assets: purchased energy  (client emissions)",441,tCO2e,2024
Attacq Limited,Energy,"we create,   preserve and   measure valuePerformance  and outlookRemuneration   reportOther   information ATTACQ Integrated Report 202376 FY23 tCO2eFY22 tCO2e  Movement Summary of data included Direct  controlScope 1 6 258 1 668  275.1% +4 590 tCO2e• Mobile combustion • Product use: refrigerant gases (Kyoto protocol) • Stationary combustion Indirect  controlScope 2 15 529 13 088  18.7% +2 441 tCO2e• Attacq purchased energy Scope 3 137 512 162 805  15.5% (25 293 tCO2e)• Downstream leased assets: purchased energy  (client emissions)",293,tCO2e,2024
Attacq Limited,Waste,"• Attacq employee commute, including business  travel and purchased goods and services • Fuel and energy-related activities • Waste generation in operations Out-of- scope1 209 1 490  18.8% (281 tCO2e)• Refrigerant gases (non-Kyoto protocol)Carbon emissions Proactively manage and reduce our footprint Our carbon emission reduction plan combines  our energy, water, and waste initiatives.",281,tCO2e,2024
Attacq Limited,Emissions,Our carbon emissions emanating from diesel generation  (Scope 1) increased by 275.1% to 6 258 tCO2e mainly due to  the increased use of generators during loadshedding.,258,tCO2e,2024
Attacq Limited,Emissions,Scope 2 emissions increased by 18.7% to 15 529 tCO2e.,529,tCO2e,2024
Attacq Limited,Emissions,Scope 3  emissions decreased by 15.5% to 137 512 tCO2e mainly due to  grid unavailability caused by loadshedding.,512,tCO2e,2024
Attacq Limited,Emissions,"The out-of-scope emissions reduced by 18.8% to 1 209 tCO2e, the  net effect being an overall reduction of 10.4% to 160 508 tCO2e.",209,tCO2e,2024
Attacq Limited,Emissions,"The out-of-scope emissions reduced by 18.8% to 1 209 tCO2e, the  net effect being an overall reduction of 10.4% to 160 508 tCO2e.",508,tCO2e,2024
Attacq Limited,Emissions,"When compared to our FY19 SBTi baseline  (194 580 tCO2e), our emissions reduced by 17.6%.",580,tCO2e,2024
Attacq Limited,Waste,"Refer to the detailed reporting on energy  page 77, water    page 80 and waste  page 81.Operational boundariesWe consider targets under SDG 12: 12.2   Sustainable management and  efficient use of natural resources Operational control approach  Carbon emissions are calculated by using the  operational control approach, defined as “having the  ability to introduce and implement operating and/or  environmental policies and measures.” Using this approach, emissions from any asset under  Attacq’s direct control are included in its direct  emissions and classified as Scope 1, where emissions  (wholly or partially not controlled, e.g. investments or  leased assets) are excluded from direct emissions Our carbon   footprint   year-on-year  10.4% FY23: 160 508 tCO2e  FY22: 179 051 tCO2eOur carbon footprint  against our FY19  baseline    17.6% FY19: 194 580 tCO2eCFO’s review    |    Financial capital    |    Manufactured capital    |    Intellectual capital    |    Environmental capital    |    Human capital    |    Social and relationship capital    |    Governance     and included under Scope 3.",508,tCO2e,2024
